Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20
Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,978,1177,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,336,355,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1100,1736,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,501,822,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,358,367,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,244,339,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1897,3259,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,152.01,152.01,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,881,1334,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,634,703,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,396,444,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6328,7835,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2051,3175,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1542,1871,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,888,922,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3083,4080,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1104,1479,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,300,762,,,,,,,,,,,,,
Indian Institute  of Technology Gandhinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,288,346,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5943,8853,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2608,2880,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1407,1682,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,787,796,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6919,8281,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,179,179,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2024,2444,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,30,30,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1015,1360,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,413,497,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1942,3298,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,33,33,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,725,1122,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,52,52,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,259,664,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,369,498,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3649,6151,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,161,161,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1448,1995,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,920,1299,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,450,614,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5347,7237,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1731,2234,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,858,1306,,,,,,,,,,,,,
Indian Institute  of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,509,618,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Applied Mathematics (5 Years, Integrated Master of Science)",AI,OPEN,NA,1876,2589,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Applied Mathematics (5 Years, Integrated Master of Science)",AI,OPEN (PwD),NA,205,205,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Applied Mathematics (5 Years, Integrated Master of Science)",AI,OBC-NCL,NA,840,1562,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Applied Mathematics (5 Years, Integrated Master of Science)",AI,SC,NA,982,1135,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Applied Mathematics (5 Years, Integrated Master of Science)",AI,ST,NA,636,708,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Architecture  (5 Years, Bachelor of Architecture)",AI,OPEN,NA,5062,14983,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Architecture  (5 Years, Bachelor of Architecture)",AI,OBC-NCL,NA,3134,4180,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Architecture  (5 Years, Bachelor of Architecture)",AI,SC,NA,2135,2320,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Architecture  (5 Years, Bachelor of Architecture)",AI,ST,NA,533.01,905,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Bio Technology (4 Years, Bachelor of Technology)",AI,OPEN,NA,5478,6459,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Bio Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,259,259,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Bio Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2154,2896,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Bio Technology (4 Years, Bachelor of Technology)",AI,SC,NA,1651,1899,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Bio Technology (4 Years, Bachelor of Technology)",AI,ST,NA,804,917,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,2772,4078,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,123,123,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1473,1723,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,78,78,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,867,1025,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,481,547,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemistry (5 Years, Integrated Master of Science)",AI,OPEN,NA,7228,8601,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemistry (5 Years, Integrated Master of Science)",AI,OPEN (PwD),NA,266,266,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemistry (5 Years, Integrated Master of Science)",AI,OBC-NCL,NA,3048,3681,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemistry (5 Years, Integrated Master of Science)",AI,SC,NA,2209,2212,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemistry (5 Years, Integrated Master of Science)",AI,ST,NA,1110,1118,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,2935,4582,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,107,107,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1049,1435,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,38,53,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,524,789,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,97,213,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST (PwD),NA,5,5,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,268,449,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,15,15,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,129,202,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,6,6,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,83,132,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,63,98,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1099,1905,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,49,49,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,457,742,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,20,20,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,177,419,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,81,226,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,833,1406,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,37,37,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,413,617,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,230,381,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),NA,9,9,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,185,234,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,NA,2519,4037,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,174,174,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1530,1832,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,NA,973,1226,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,NA,698,797,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,OPEN,NA,5704,6900,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,NA,2505,3289,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,SC,NA,1814,1977,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,ST,NA,1031,1042,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,OPEN,NA,4806,6233,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,OPEN (PwD),NA,62,62,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,NA,2284,2923,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,SC,NA,1753,1863,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,ST,NA,973,999,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1616,2343,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,46,46,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,519,885,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,23,23,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,341,470,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,165,258,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,4310,5573,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,223,254,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2106,2528,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,49,49,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1256,1638,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,770,832,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Physics (5 Years, Integrated Master of Science)",AI,OPEN,NA,6054,7160,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Physics (5 Years, Integrated Master of Science)",AI,OBC-NCL,NA,2877,3370,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Physics (5 Years, Integrated Master of Science)",AI,SC,NA,1619,1816,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Physics (5 Years, Integrated Master of Science)",AI,ST,NA,960,1131,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6088,7688,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2584,3154,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1660,1982,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,918,920,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3866,4605,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,194,194,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1697,2061,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1211,1464,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,563,631,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,OPEN,NA,8704,10465,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,NA,3271,3556,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,SC,NA,1832,1965,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,ST,NA,725,725,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,OPEN,NA,9211,10565,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,OBC-NCL,NA,3152,3636,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,SC,NA,1929,2021,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,ST,NA,1033,1033,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6710,8467,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2549,2891,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,126,126,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1386,1725,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,711,752,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6426,8565,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,184,184,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2242,2545,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,91,91,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1142,1338,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,354,512,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1350,3376,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,66,75,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,549,1257,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,28,28,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,404,835,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,255,477,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,3165,3570,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,34,34,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,1254,1301,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,722,853,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,574,574,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,4225,6408,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,137,215,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1094,2169,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,68,68,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,936,1234,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,442,578,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3463,5742,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,93,93,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1357,2058,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,56,56,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,767,1305,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,552,605,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5806,7070,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,237,237,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1970,2525,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1391,1508,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,620.01,712,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,NA,6292,7637,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,263,263,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2425,2988,,,,,,,,,,,,,
Indian Institute  of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,NA,1717,1931,,,,,,,,,,,,,
